dealer_name,address,city,state,zip,phone,website
Ciocca Subaru of York,1202 Loucks Road,York,PA,17404,(717) 854-1800,https://www.cioccasubaruofyork.com/
Colonial Subaru,200 W Street Rd,Feasterville,PA,19053,(215) 355-8800,https://www.subarucolonial.com/
Concordville Subaru,1713 Wilmington West Chester Pike,Glen Mills,PA,19342,(484) 800-4560,https://www.concordvillesubaru.com/
Delaney Subaru,125 Lenz Rd,Indiana,PA,15701,(724) 465-9193,https://delaneysubaru.com/
Driveway Subaru of Moon Township,5450 University Blvd,Moon Township,PA,15108,(412) 264-9222,https://www.drivewaysubarumoon.com/
Ed Shults Subaru,4025 Market St.,Warren,PA,16365,(814) 726-3150,https://www.shultssubaruofwarren.com/
Ertle Subaru,798 N 9th St,Stroudsburg,PA,18360,(570) 421-4140,https://www.ertlesubaru.com/
Fairway Subaru,1109 N Church St,Hazle Township,PA,18202,(570) 455-7733,https://www.fairwaysubaru.com/
Faulkner Subaru Easton,213 Commerce Park Dr,Easton,PA,18045,(610) 984-1200,https://www.faulknersubarueaston.com/
Faulkner Subaru Harrisburg,3233 Paxton St,Harrisburg,PA,17111,(717) 564-4545,https://www.faulknersubaruharrisburg.com/
Faulkner Subaru Mechanicsburg,6629 Carlisle Pike,Mechanicsburg,PA,17050,(717) 697-9448,https://www.faulknersubarumechanicsburg.com/
Fred Beans Subaru,854 N. Easton Road,Doylestown,PA,18902,(215) 340-7959,https://www.fredbeanssubaru.com/
Glanzmann Subaru,1001 S York Rd,Hatboro,PA,19040,(215) 885-8282,https://www.glanzmann.com/
John Kennedy Subaru,1201 E. Ridge Pike,Plymouth Meeting,PA,19462,(610) 278-5000,https://www.johnkennedysubaru.com/
Kenny Ross Subaru,11299 Lincoln Hwy,North Huntingdon,PA,15642,(724) 864-5100,https://kennyrosssubaru.com/
Lancaster County Motors Subaru,1705 Manheim Pike,Lancaster,PA,17601,(717) 569-4514,https://www.lancastercountysubaru.com/
Minooka Subaru,4141 Birney Ave,Moosic,PA,18507,(570) 346-4641,https://www.minookasubaru.com/
New Motors Subaru,8670 Peach Street,Erie,PA,16509,(814) 868-4805,https://www.newmotorssubaru.com/
Piazza Subaru of Limerick,99 Autopark Blvd,Limerick,PA,19468,(610) 489-3122,https://www.piazzasubaru.com/
Rafferty Subaru,4700 West Chester Pike,Newtown Square,PA,19073,(610) 353-6900,https://www.raffertysubaru.com/
Reedman Toll Subaru of Exton,421 W Lincoln Highway,Exton,PA,19341,(610) 269-8201,https://www.reedmantollsubaruofexton.com/
Reedman-Toll Subaru,1700 East Lincoln Highway,Langhorne,PA,19047,(215) 757-4961,https://www.reedmantollsubaru.com/
Sendell Subaru,5085 State Route 30,Greensburg,PA,15601,(724) 837-1600,https://sendellsubaru.com/
Spangler Subaru,219 Alvin St,Johnstown,PA,15904,(814) 266-9794,https://www.spanglersubaru.com/
Spitzer Subaru,1930 Blinker Pkwy,DuBois,PA,15801,(814) 371-5683,https://spitzersubarudubois.com/
Steve Moyer Subaru,201 S Centre Ave,Leesport,PA,19533,(610) 916-7000,https://www.moyersubaru.com/
Stocker Subaru,1454 Dreibelbis St,State College,PA,16801,(814) 238-4905,https://www.stockersubaru.com/
Stuckey Subaru,500 Broad Street,Hollidaysburg,PA,16648,(814) 695-9862,https://www.stuckeysubaru.com/
Subaru of South Hills,3260 Washington Road,McMurray,PA,15317,(724) 655-7001,https://subarusouthhills.com/
Subaru of Wyoming Valley,"1470 Highway 315, Suite 2",Plains,PA,18702,(570) 714-9924,https://www.subaruofwyomingvalley.com/
Thomas Subaru,4003 Business Route 220,Bedford,PA,15522,(814) 623-8131,https://www.bedfordsubaru.com/
W & L Subaru,535 Point Township Drive,Northumberland,PA,17857,(570) 473-3432,https://www.wandlsubaru.com/
Williams Subaru of Sayre,1730 Elmira Street,Sayre,PA,18840,(570) 888-9691,https://www.williamssubaruofsayre.com/
Anchor Subaru,969 Eddie Dowling Highway,North Smithfield,RI,02896,(401) 769-1199,https://www.anchorsubaru.com/
Balise Subaru,561 Quaker Ln,West Warwick,RI,02893,(401) 780-3490,https://www.balisesubaru.com/
Valenti Subaru,4 Langworthy Rd,Westerly,RI,02891,(401) 322-7200,https://www.valentisubaru.com/
AutoNation Subaru Hilton Head,111 Drivers Way,Hardeeville,SC,29927,(843) 962-9813,https://www.autonationsubaruhiltonhead.com/
Crews Subaru of Charleston,8261 Rivers Ave,North Charleston,SC,29406,(843) 820-4200,https://www.charlestonsubaru.com/
Fairway Subaru,2209 Laurens Rd,Greenville,SC,29607,(864) 242-5060,https://www.fairwaysubarusc.com/
Hadwin-White Subaru,2325 Highway 501 E,Conway,SC,29526,(843) 347-4633,https://hadwinwhitesubaru.com/
McDaniels Subaru of Columbia,490-2 Killian Rd,Columbia,SC,29203,(803) 461-0257,https://www.mcdanielssubaru.com/
Subaru of Spartanburg,400 E. Daniel Morgan Avenue,Spartanburg,SC,29302,(864) 582-1200,https://www.subaruofspartanburg.com/
Courtesy Subaru,601 E Omaha St,Rapid City,SD,57701,(605) 342-7034,https://www.courtesysubaru.com/
Schulte Subaru,7601 S Minnesota Ave,Sioux Falls,SD,57108,(605) 275-4040,https://subaruofsiouxfalls.com/
Crown Subaru,7700 Lee Hwy,Chattanooga,TN,37421,(423) 490-0181,https://www.crownsubarutn.com/
Darrell Waltrip Subaru,1450 Murfreesboro Rd,Franklin,TN,37067,(615) 656-7115,https://www.darrellwaltripsubaru.com/
Grayson Subaru,8729 Kingston Pike,Knoxville,TN,37923,(865) 693-4550,https://www.graysonsubaru.com/
Jim Keras Subaru,2110 Covington Pike,Memphis,TN,38128,(901) 373-2700,https://www.subarumemphis.com/
Jim Keras Subaru - Hacks Cross,3940 Hacks Cross Rd,Memphis,TN,38125,(901) 755-5545,https://www.subarumemphishackscross.com/
Nashville Subaru,1406 Brick Church Pike,Nashville,TN,37207,(615) 329-2929,https://www.downtownsubarunashville.com/
Subaru of Gallatin,1395 Nashville Pike,Gallatin,TN,37066,(615) 989-7870,https://www.subaruofgallatin.com/
Sutherlin Subaru,531 Gallaher Rd.,Kingston,TN,37763,(865) 882-0113,https://www.sutherlinsubaru.com/
Wallace Subaru - Johnson City,3101 E. Oakland Ave.,Johnson City,TN,37601,(423) 952-0888,https://www.wallacesubarujohnsoncity.com/
Wallace Subaru of Bristol,320 Volunteer Pky,Bristol,TN,37620,(423) 764-1145,https://www.wallacesubaru.com/
Wyatt Johnson Subaru,2277 Trenton Road,Clarksville,TN,37040,(931) 648-4300,https://www.wyattjohnsonsubaru.com/
Austin Subaru,8100 BURNET RD,AUSTIN,TX,78757,(512) 323-2837,https://austinsubaru.com/
Bert Ogden Subaru,4221 S US Hwy 281,Edinburg,TX,78539,(956) 381-0001,https://bertogdensubaru.com/
Brandon Tomes Subaru,4660 SH 121,McKinney,TX,75070,(214) 544-5100,https://brandontomessubaru.com/
Brown Subaru,4310 S Georgia St,Amarillo,TX,79110,(806) 353-7211,https://www.amarillosubaru.com/
Cavender Subaru of Midland Odessa,3917 W Wall St,Midland,TX,79703,(432) 617-2277,https://www.cavendersubarumidlandodessa.com/
City Limits Subaru,14457 IH 35,Buda,TX,78610,(512) 400-4500,https://citylimitssubaru.com/
Cleo Bay Subaru,2125 E. Stan Schlueter Loop,Killeen,TX,76542,(254) 634-3175,https://www.cleobaysubaru.com/
Douglass Subaru,2501 W. Loop 340,Waco,TX,76712,(254) 752-2886,https://www.douglasssubaru.com/
Ewing Subaru of Plano,1555 Dallas Parkway,Plano,TX,75093,(972) 801-9900,https://ewingsubaruofplano.com/
Five Star Subaru,2651 William D. Tate Avenue,Grapevine,TX,76051,(817) 438-1700,https://subarugrapevine.net/
Gillman Subaru,16048 Interstate 35 North,Selma,TX,78154,(210) 651-5533,https://www.gillmansubarusanantonio.com/
Gillman Subaru - Houston Southwest,10565 W Sam Houston Pkwy S,Houston,TX,77099,(713) 776-6300,https://www.gillmansubaru.com/
Group 1 Subaru El Paso,1444 Airway Blvd.,El Paso,TX,79925,(915) 401-3200,https://group1subaruelpaso.com/
Hicks Family Subaru,3615 S Padre Island Drive,Corpus Christi,TX,78415,(361) 826-0630,https://www.hicksfamilysubaru.com/
Hiley Subaru,3100 W LOOP 820 SOUTH,FORT WORTH,TX,76116,(817) 632-8800,https://hileysubaru.com/
Huffines Subaru Corinth,6930 S. I-35E,Corinth,TX,76210,(940) 497-3700,https://huffinessubarucorinth.com/
JK Subaru,1600 HWY 69,Nederland,TX,77627,(409) 723-1111,https://www.jksubaru.com/
Norm Reeves Subaru Superstore Rockwall,1501 E Interstate 30,Rockwall,TX,75087,(469) 887-1300,https://normreevessubarurockwall.com/
North Park Subaru,9635 San Pedro Avenue,San Antonio,TX,78216,(210) 308-0200,https://www.northparksubaru.net/
North Park Subaru Dominion,21415 IH-10 W,San Antonio,TX,78257,(210) 816-8000,https://www.npsubarudominion.com/
Peltier Subaru,3200 SSW Loop 323,Tyler,TX,75701,(903) 705-4300,https://www.peltiersubaru.com/
Scoggin-Dickey Subaru,5901 Spur 327,Lubbock,TX,79424,(806) 798-4000,https://www.scoggindickeysubaru.com/
Sewell Subaru,7800 Lemmon Ave,Dallas,TX,75209,(214) 902-6000,https://sewellsubaru.com/
Sterling Subaru,241 N Earl Rudder Frwy,Bryan,TX,77802,(979) 846-5555,https://www.sterlingsubaru.com/
Subaru of Clear Lake,15121 Gulf Fwy,Houston,TX,77034,(281) 971-9350,https://www.clearlakesubaru.com/
Subaru of Georgetown,7501 S IH 35,Georgetown,TX,78626,(512) 843-4555,https://subaruofgeorgetown.com/
Superior Subaru of Houston,17100 Northwest Freeway,Jersey Village,TX,77040,(346) 312-8780,https://www.superiorsubaruofhouston.com/
Team Gillman Subaru North,18202 North Fwy,Houston,TX,77090,(281) 784-1000,https://www.gillmansubarunorth.com/
West Houston Subaru,17109 Katy Fwy,Houston,TX,77094,(281) 398-3300,https://www.westhoustonsubaru.com/
Doug Smith Subaru,501 W Main St,American Fork,UT,84003,(801) 847-1048,https://www.dougsmithsubaru.com/
Findlay Subaru,1453 Sunland Dr,St George,UT,84790,(435) 705-7470,https://www.findlaysubaru.com/
Mark Miller Subaru,3535 S State St,Salt Lake City,UT,84115,(801) 268-3734,https://www.markmillersubarumidtown.com/
Mark Miller Subaru South Towne,10920 S State St,Sandy,UT,84070,(801) 553-5200,https://www.markmillersubarusouthtowne.com/
Nate Wade Subaru,1207 S. Main St.,Salt Lake City,UT,84111,(801) 355-7571,https://natewade.com/
Young Subaru,3730 Riverdale Rd,South Ogden,UT,84405,(801) 621-3431,https://www.youngsubaru.com/
Beyer Subaru of Alexandria,7416 Richmond Hwy,Alexandria,VA,22306,(703) 768-5800,https://www.beyersubaru.com/
Bob Wade Subaru,2941 S Main St,Harrisonburg,VA,22801,(540) 434-3900,https://www.bobwadesubaru.com/
CMA's Colonial Subaru,2122 Ruffin Rd,South Chesterfield,VA,23834,(804) 818-7900,https://www.cmascolonialsubaru.com/
CMA's Subaru of Winchester,3019 Valley Avenue,Winchester,VA,22601,(540) 545-8000,https://www.cmassubaruofwinchester.com/
CMA's Valley Subaru,299 LEE JACKSON HWY,STAUNTON,VA,24401,(540) 213-9650,https://www.cmasvalleysubaru.com/
Casey Subaru,13101 Jefferson Ave,Newport News,VA,23608,(757) 907-6400,https://caseysubaru.com/
Dulles Subaru,107 Catoctin Cir SE,Leesburg,VA,20175,(703) 777-7077,https://www.dullessubaru.com/
Farrish Subaru,10407 Fairfax Blvd,Fairfax,VA,22030,(703) 352-4000,https://www.farrishsubaru.com/
First Team Subaru,4834B Bridge Rd,Suffolk,VA,23435,(757) 998-2979,https://firstteamsubarusuffolk.com/
First Team Subaru Norfolk,6633 E Virginia Beach Blvd,Norfolk,VA,23502,(757) 461-8855,https://firstteamsubarunorfolk.com/
Flow Subaru of Charlottesville,960 Hilton Heights Road,Charlottesville,VA,22901,(434) 220-2689,https://www.flowsubarucharlottesville.com/
Hyman Bros. Subaru,11960 Midlothian Tpke,Midlothian,VA,23113,(804) 893-8900,https://www.hymanbrossubaru.com/
Moore Subaru,9177 West Broad Street,Richmond,VA,23294,(804) 346-4000,https://subaruofrichmond.com/
Motor Mile Subaru,240 Jarrett Dr,Christiansburg,VA,24073,(540) 382-2981,https://www.motormilesubaru.com/
Nelson Subaru,4730 Virginia Ave,Bassett,VA,24055,(276) 647-1775,https://nelsonsubaru.com/
R K Subaru,2629 Virginia Beach Blvd,Virginia Beach,VA,23452,(757) 486-2222,https://www.rksubaru.com/
Reynolds Subaru,257 Madison Rd,Orange,VA,22960,(540) 672-3700,https://www.reynoldssubaruoforange.com/
Safford Subaru Manassas,9018 Liberia Avenue,Manassas,VA,20110,(703) 361-5866,https://saffordsubarumanassas.com/
Sheehy Subaru,7501 Loisdale Road,Springfield,VA,22150,(703) 712-8700,https://www.subaruofspringfield.com/
Sheehy Subaru of Fredericksburg,10811 Patriot Highway,Fredericksburg,VA,22408,(540) 898-6200,https://www.sheehysubarufredericksburg.com/
Southern Team Subaru,6520-A Peters Creek Rd,Roanoke,VA,24019,(540) 362-4800,https://southernteamsubaru.com/
Stohlman Subaru,8435 Leesburg Pike,Vienna,VA,22182,(703) 893-2990,https://www.stohlmansubaru.com/
Subaru of Sterling,21736 Auto World Circle,Sterling,VA,20166,(703) 437-6000,https://www.subaruofsterling.com/
Terry Subaru,19134 Forest Rd,Lynchburg,VA,24502,(434) 239-2601,https://www.terrysubaru.com/
802 Subaru,142 Berlin Mall Rd,Berlin,VT,05602,(802) 223-5232,https://www.802subaru.com/
Brattleboro Subaru,1234 Putney Rd,Brattleboro,VT,05301,(802) 251-1000,https://www.brattleborosubaru.com/
Burlington Subaru,351 Shelburne Rd,Burlington,VT,05401,(802) 660-8099,https://www.burlingtonsubaru.com/
Haddad Subaru of St. Albans,431 Swanton Road,St. Albans,VT,05478,(802) 200-4600,https://www.haddadsubaruofstalbans.com/
Lundgren Subaru of Bennington,527 N Bennington Rd,Bennington,VT,05201,(802) 442-3400,https://www.lsubaru.com/
Oliver Subaru of Rutland,128 US Route 7 South,Rutland,VT,05701,(802) 772-3500,https://www.oliversubaruofrutland.com/
Saint J Subaru,664 Memorial Drive,Saint Johnsbury,VT,05819,(802) 748-2000,https://www.saintjsubaru.com/
White River Subaru,429 Sykes Mountain Ave.,White River Junction,VT,05001,(802) 526-9810,https://www.whiteriversubaru.com/
AutoNation Subaru Spokane Valley,10000 E Sprague Ave,Spokane Valley,WA,99206,(509) 850-9358,https://www.autonationsubaruspokane.com/
Bud Clary Subaru,961 Commerce Ave,Longview,WA,98632,(360) 423-1700,https://budclarysubaru.com/
Carter Subaru,17225 Aurora Ave N,Shoreline,WA,98133,(206) 542-1166,https://www.cartersubarushoreline.com/
Carter Subaru Ballard,5201 Leary Ave NW,Seattle,WA,98107,(206) 782-7475,https://www.cartersubaruballard.com/
Cascade Subaru - Wenatchee,150 Easy St,Wenatchee,WA,98801,(509) 663-0011,https://www.cascadesubaru.com/
Dewey Griffin Subaru,1800 Iowa St,Bellingham,WA,98229,(360) 734-8700,https://www.deweygriffinsubaru.com/
Dick Hannah Subaru,7407 NE Vancouver Plaza Dr,Vancouver,WA,98662,(360) 314-0505,https://dickhannahsubaru.com/
Dwayne Lane's Skagit Subaru,640 Auto Blvd,Burlington,WA,98233,(360) 757-7737,https://dwaynelaneskagitsubaru.com/
Eastside Subaru,11803 NE 116th St,Kirkland,WA,98034,(425) 820-8993,https://www.eastsidesubaru.com/
Kendall Subaru of Marysville,16115 Smokey Point Blvd,Marysville,WA,98271,(360) 659-6237,https://kendallsubarumarysville.com/
Koenig Subaru,3501 Highway 101 E,Port Angeles,WA,98362,(360) 457-4444,https://www.koenigsubaru.com/
McCurley Subaru,9620 Sandifur Parkway,Pasco,WA,99301,(509) 412-7100,https://www.mccurleysubaru.com/
McCurley Subaru of Yakima,20 Adelyn Way,Union Gap,WA,98903,(509) 248-5494,https://www.mccurleysubaruyakima.com/
Michael's Subaru of Bellevue,15150 SE Eastgate Way,Bellevue,WA,98007,(425) 437-5452,https://www.michaelssubaru.com/
Olympia Subaru,2300 Carriage Loop SW,Olympia,WA,98502,(360) 943-2120,https://olympiasubaru.com/
Peninsula Subaru,3888 W St Hwy 16,Bremerton,WA,98312,(360) 479-4320,https://www.peninsulasubaru.com/
Rairdon's Subaru of Auburn,3025 Auburn Way N,Auburn,WA,98002,(253) 737-1345,https://subaruofauburn.com/
Subaru of Puyallup,720 River Rd,Puyallup,WA,98371,(253) 286-5900,https://www.subaruofpuyallup.com/
Subaru of Spokane,423 W 3rd Ave,Spokane,WA,99201,(509) 625-3200,https://www.subaruspokane.com/
Tacoma Subaru,3838 S Tacoma Way,Tacoma,WA,98409,(253) 473-6200,https://tacomasubaru.com/
Walker's Renton Subaru,555 SW Grady Way,Renton,WA,98057,(425) 226-2775,https://www.rentonsubaru.com/
Bergstrom Subaru,3365 S Washburn St,Oshkosh,WI,54904,(920) 966-1626,https://www.bergstromsubaruoshkosh.com/
Bergstrom Subaru - Green Bay,761 Pilgrim Way,Green Bay,WI,54304,(920) 857-1900,https://www.bergstromsubarugreenbay.com/
Dahl Subaru,821 3rd St S,La Crosse,WI,54601,(608) 881-6999,https://www.dahlsubarulacrosse.com/
Dahl Subaru Sheboygan,4120 N Frontage Rd,Sheboygan,WI,53081,(920) 208-0200,https://www.dahlsubarusheboygan.com/
Don Miller Subaru East,5401 High Crossing Boulevard,Madison,WI,53718,(608) 258-3600,https://www.donmillersubarueast.com/
Don Miller Subaru West,5822 Odana Road,Madison,WI,53719,(608) 442-3200,https://www.donmillersubaruwest.com/
Gustman Subaru,310 S Lynndale Dr,Appleton,WI,54914,(920) 739-5700,https://www.gustmansubaru.com/
Janesville Subaru,3519 Ryan Road,Janesville,WI,53545,(608) 743-9595,https://www.subaruofjanesville.com/
Kocourek Subaru,2613 N. 20th Ave.,Wausau,WI,54401,(715) 298-9364,https://www.kocoureksubaruofwausau.com/
Morrie's Eau Claire Subaru,3443 Highway 93 S,Eau Claire,WI,54701,(715) 834-0701,https://www.morrieseauclairesubaru.com/
Sommer's Subaru,7211 W Mequon Rd,Mequon,WI,53092,(262) 242-0100,https://www.sommerssubaru.com/
Subaru City of Milwaukee,4640 S 27th St,Milwaukee,WI,53221,(414) 281-9100,https://www.milwaukeesubarucity.com/
Wilde Subaru,1560 E. Moreland Blvd.,Waukesha,WI,53186,(262) 232-6451,https://www.wildesubaru.com/
Zeigler Subaru of Kenosha,7900 120th Avenue,Kenosha,WI,53142,(262) 321-3400,https://www.zeiglersubarukenosha.com/
Cole Subaru,Route 460 Green Valley,Bluefield,WV,24701,(304) 327-0511,https://www.colesubaru.com/
Crown Subaru of Wheeling,3569 National Rd,Triadelphia,WV,26059,(304) 242-7313,https://www.crownsubaruwv.com/
Dutch Miller Subaru,1901 Patrick Street Plaza,Charleston,WV,25387,(304) 340-4500,https://www.dutchmillersubaru.com/
Friendship Subaru of Beckley,117 Midtown Ave,Mount Hope,WV,25880,(304) 255-1406,https://www.subarubeckley.com/
Jenkins Subaru,750 Lodgeville Rd,Bridgeport,WV,26330,(304) 848-6000,https://www.jenkinssubaruwv.com/
Louis Thomas Subaru,636 7th St,Parkersburg,WV,26101,(304) 428-5111,https://www.louisthomassubaru.com/
River City Subaru,3506 US-60,Huntington,WV,25705,(304) 736-7777,https://www.rivercitysubaru.com/
Subaru of Morgantown,1730 Mileground Rd,Morgantown,WV,26505,(304) 296-3205,https://subarumorgantown.com/
Halladay Subaru,2030 Westland Rd,Cheyenne,WY,82001,(307) 634-1511,https://halladaysubaru.com/
Stone's Subaru,405 Powderhorn Lane,Jackson,WY,83001,(307) 733-6600,https://www.stonessubaru.com/
White's Mountain Subaru,2400 E Yellowstone Hwy,Casper,WY,82609,(307) 237-2438,https://www.whitesmountainsubaru.com/
